RFmax_5920012,WLmean_5721442,SFmean_5721442,RFmean_5920012,RHmean_GK48617,WLmax_5721442,TXmean_GK48617,RHmin_GK48617,RFmean_6021060,SFmean_6019411,RHmax_KB48615,TNmean_KB48615,TMmean_GK48617,RHmin_KB48615,RHmean_KB48615,TXmin_GK48617,RFmean_6022001,TXmin_KB48615,Cases
0,0.037753117,0.003374464,0,0.360755637,0.051432292,0.620065789,0.424460432,0.02624098,0.020175135,0.183333333,0.748847926,0.618090453,0.416949153,0.265029089,0.339622642,0.041713014,0.254901961,Low
0,0.006292186,0.000409419,0.009551321,0.361365021,0.00390625,0.460526316,0.40647482,0,0.004991489,0.179166667,0.907834102,0.567839196,0.342372881,0.16612799,0.622641509,0.01807564,0.519607843,Low
0.018079196,0.014071616,0.001176343,0,0.441803778,0.018880208,0.3125,0.370503597,0,0.002737384,0.175,0.868663595,0.75879397,0.471186441,0.246283129,0.424528302,0,0.411764706,Low
0,0,0,0.003960304,0.38147471,0.00390625,0.205592105,0.395683453,0,0.00168066,0.0875,0.762672811,0.582914573,0.284745763,0.118293471,0.216981132,0,0.205882353,Low
0.007496252,0.021050223,0.001551546,0.005125099,0.393053016,0.03125,0.322368421,0.478417266,0.050841898,0.006711821,0.320833333,0.801843318,0.58040201,0.227118644,0.095669037,0.141509434,0.008342603,0.147058824,Low
0.00661434,0.008465851,0.000621798,0.002795509,0.370505789,0.017578125,0.539473684,0.395683453,0.038268095,0.003148533,0.008333333,0.85483871,0.412060302,0.427118644,0.237233355,0.056603774,0.026418242,0.029411765,Low
0.005291472,0.026541586,0.001999901,0.037273447,0.41377209,0.021484375,0.338815789,0.54676259,0.058495517,0.013484953,0.183333333,0.626728111,0.404522613,0.261016949,0.014867486,0.547169811,0.088292547,0.480392157,Low
0.041008907,0.044846127,0.00402222,0.07571169,0.371724558,0.093098958,0.246710526,0.449640288,0.067789197,0.032585331,0.183333333,0.642857144,0.43718593,0.298305085,0.124111183,0.424528302,0.018770857,0.166666667,High
0.069671047,0.055142432,0.005617421,0.005591017,0.459475929,0.060546875,0.396381579,0.525179856,0.085283184,0.048273897,0.1875,0.529953918,0.582914573,0.413559322,0.183581125,0.160377358,0.006674082,0.284313725,Low
0.006702531,0.070930099,0.007796664,0.065461492,0.375380865,0.099609375,0.391447369,0.388489209,0.028427728,0.062292622,0.095833333,0.870967742,0.527638191,0.383050847,0.159663866,0.481132075,0.061179088,0.450980392,Low
0.039245083,0.064752317,0.006772526,0.037273447,0.480804388,0.080729167,0.363486842,0.431654676,0.240542314,0.15282827,0.154166667,0.877880184,0.34673367,0.301694915,0.06722689,0.528301887,0.172552837,0.509803922,Low
0.033071699,0.048163826,0.004605082,0.025718679,0.383302864,0.047526042,0.491776316,0.35971223,0.099497048,0.091664503,0.291666667,0.624423963,0.458542714,0,0,0.264150943,0.101501669,0.549019608,Low
0.015874416,0.050795104,0.004601542,0.031822206,0.354661791,0.05078125,0.439144737,0.521582734,0.065602449,0.055862114,0.275,0.764976958,0.453517588,0.338983051,0.157078216,0.613207547,0.09496663,0.568627451,Low
0.044536555,0.025855165,0.002219261,0.005591017,0.422912858,0.022786458,0.542763158,0.384892086,0.034987973,0.031185983,0.354166667,0.705069124,0.293969851,0.505084746,0.327731092,0.556603774,0.086484983,0.588235294,High
0.010582944,0.027800023,0.002254756,0.013278666,0.487507617,0.031901042,0.527960526,0.456834532,0.004920184,0.039986007,0.6,0.85483871,0.251256281,0.515254237,0.378151261,0.641509434,0,0.62745098,High
0.009260076,0.0439309,0.00391249,0.015841215,0.354661791,0.042317708,0.603618421,0.553956835,0.033894599,0.037475836,0.395833333,0.69124424,0.404522613,0.481355932,0.558500323,0.650943396,0.014599555,0.62745098,Low
0.011905812,0.040155589,0.003473574,0.003727345,0.481413772,0.037760417,0.715460526,0.388489209,0.034987973,0.039549612,0.516666667,0.529953918,0.520100503,0.596610169,0.46929541,0.70754717,0.068826474,0.617647059,Low
0.003527648,0.027342409,0.002293692,0,0.59293114,0.044921875,0.774671052,0.654676259,0.014760551,0.017791194,0.516666667,0.460829494,0.414572865,0.596610169,0.518422754,0.754716981,0.018770857,0.725490196,Low
0,0.008351447,0.00060174,0.015654848,0.391834247,0.003255208,0.652960527,0.647482014,0.000328012,0.004100666,0.529166667,0.552995392,0.258793971,0.6,0.503555268,0.830188679,0.003476085,0.803921569,Low
0.025222683,0.038439538,0.003448797,0.055397661,0.574040219,0.055338542,0.72368421,0.669064748,0.014213864,0.04443651,0.258333333,0.587557603,0.208542714,0.579661017,0.473173885,0.537735849,0.015294772,0.637254902,Low
0.044977511,0.068527628,0.008366547,0.031915389,0.787934187,0.134765625,0.77631579,0.59352518,0.10572928,0.079189388,0.45,0.698156682,0.271356785,0.471186441,0.291531997,0.783018868,0.079254728,0.87254902,Low
0.049739836,0.063951493,0.007168966,0.024227741,0.801950031,0.108723958,0.879934211,0.381294964,0.055215395,0.070450677,0.391666667,0.688940092,0.457286432,0.447457627,0.387847447,0.811320755,0.082035595,0.833333333,High
0.030866919,0.024139114,0.001888992,0.028793738,0.644119439,0.020833333,0.833881579,0.460431655,0.068882572,0.038662396,0.316666667,0.617511521,0.31155779,0.461016949,0.316742081,0.933962264,0.12374861,0.911764706,Low
0.01763824,0.053998398,0.005180864,0.045054279,0.390006094,0.061848958,0.988486842,0.730215827,0.030614476,0.142372832,0.295833333,0.557603687,0.293969851,0.420338983,0.270200388,0.867924528,0.108731924,0.843137255,Low
0.02575183,0.074934218,0.008075116,0.011182034,0.624619135,0.080078125,1,0.805755396,0.070522633,0.053507026,0.5625,0.647465437,0.261306533,0.376271186,0.241111829,0.981132075,0.106368187,0.990196078,Low
0.018696534,0.039583572,0.003383903,0.030051717,0.839731871,0.037760417,0.850328947,0.517985612,0.011480429,0.050740789,0.420833333,0.633640553,0.31155779,0.545762712,0.433742728,0.924528302,0.031701891,0.960784314,Low
0.033336273,0.041414026,0.003592742,0.044495178,0.876294942,0.0390625,0.766447368,0.539568345,0.057402143,0.051436856,0.3125,0.642857144,0.366834171,0.46440678,0.330963154,0.877358491,0.072302558,0.862745098,Low
0.059970015,0.062464249,0.006315911,0.004006896,0.689213894,0.068359375,0.746710526,0.478417266,0.028974415,0.085255633,0.379166667,0.601382489,0.394472363,0.413559322,0.31092437,0.754716981,0.022942158,0.794117647,Low
0.003968604,0.117835488,0.015861161,0.022503844,0.482023157,0.127604167,0.740131578,0.647482014,0.021648808,0.067774604,0.4,0.612903226,0.379396985,0.586440678,0.455074338,0.764150943,0.058676307,0.745098039,Low
0.018079196,0.069099645,0.007023841,0.016353725,0.606946984,0.073567708,0.77631579,0.589928058,0.055871419,0.068257884,0.475,0.647465437,0.45477387,0.555932203,0.425339367,0.716981132,0.06785317,0.68627451,Low
0.019754828,0.098272509,0.012811165,0.016773051,0.708104814,0.145182292,0.682565789,0.284172662,0.013229827,0.050996855,0.591666667,0.638248848,0.399497489,0.6,0.488687783,0.801886792,0.022942158,0.764705882,Low
0.016756328,0.176066812,0.0307324,0.04402926,0.603290676,0.182291667,0.72368421,0.553956835,0.044281653,0.207392019,0.475,0.670506913,0.45477387,0.552542373,0.591467356,0.679245283,0.011401557,0.568627451,Low
0.022488756,0.135224803,0.019068082,0.01956856,0.332723949,0.126953125,0.708881579,0.40647482,0.059588891,0.240900632,0.6125,0.504608295,0.592964825,0.623728814,0.502262443,0.764150943,0.025444939,0.607843137,High
0.011905812,0.126758952,0.017160212,0.021245865,0.529555149,0.115885417,0.763157894,0.35971223,0.080253663,0.150404657,0.579166667,0.647465437,0.680904524,0.674576271,0.564964447,0.754716981,0.104282536,0.607843137,Low
0.026369168,0.242992793,0.068924018,0.231840842,0.341255332,0.418619792,0.677631579,0.384892086,0.081347037,0.395676448,0.729166667,0.605990784,0.605527639,0.705084746,0.611506141,0.820754717,0.141824249,0.794117647,High
0.226210424,0.347786295,0.12273964,0.048548665,0.327848872,0.561848958,0.672697369,0.258992806,0.732670019,0.845563202,0.558333333,0.822580645,0.668341708,0.633898305,0.667097608,0.58490566,0.846357064,0.617647059,Low
0.053796631,0.163517258,0.026145633,0.013418441,0.311395491,0.134114583,0.832236842,0.248201439,0.0964356,0.291140108,0.379166667,0.585253456,0.713567839,0.596610169,0.460245637,0.613207547,0.105394883,0.676470588,High
0.012258577,0.141914914,0.021260765,0.092344966,0.187081048,0.118178216,0.672697369,0.223021583,0.020227422,0.719978938,0.841666667,0.451612903,0.90954774,0.589830508,0.435681965,0.830188679,0.014321468,0.784313725,Low
0.107681453,0.119979308,0.016313877,0,0.211456429,0.100345335,0.702302632,0.208633094,0.101902471,0.265219712,0.383333333,0.788018434,0.864321608,0.593220339,0.564318035,0.650943396,0.030867631,0.62745098,Low
0,0.104505006,0.012658241,0.002143223,0.170018281,0.083984375,0.664473684,0.363309353,0,0.085392683,0.783333333,0.460829494,1,0.515254237,0.449256626,0.698113208,0,0.68627451,Low
0.002469354,0.084658506,0.009213703,0.000698877,0.165143205,0.073567708,0.766447368,0.302158273,0.01312049,0.052709974,0.558333333,0.532258065,0.91959799,0.705084746,0.792501616,0.698113208,0.016685206,0.774509804,Low
0.000881912,0.065324334,0.00642328,0.014443461,0.386959171,0.053385417,0.759868422,0.212230216,0.010933742,0.034781731,0.279166667,0.64516129,0.77638191,0.308474576,0.169360052,0.811320755,0.00903782,0.715686275,Low
0.011553047,0.069557259,0.007045079,0.003540977,0.266301036,0.067057292,0.69243421,0.136690647,0.013667177,0.043772902,0.491666667,0.460829494,0.688442212,0.383050847,0.226244344,0.79245283,0.043659622,0.715686275,Low
0.003880413,0.064637913,0.006449238,0.005591017,0.17794028,0.068359375,0.537828948,0.151079137,0.007106932,0.013127903,0.366666667,0.283410139,0.824120603,0.501694915,0.438914027,0.735849057,0.002919911,0.725490196,Low
0.008642737,0.052511154,0.004804482,0.003261427,0.065813528,0.046875,0.550986842,0.194244604,0.010715067,0.009146253,0.195833333,0.582949308,0.603015075,0.406779661,0.342598578,0.537735849,0.004866518,0.549019608,Low
0.003174883,0.137970484,0.021863223,0.03964963,0.056672761,0.166015625,0.644736843,0.288968825,0.015416576,0.146040711,0.345833333,0.652073732,0.751256282,0.379661017,0.196509373,0.537735849,0.038932147,0.617647059,Low
0.048240586,0.093124357,0.010682656,0.006243302,0.057891529,0.087239583,0.587171053,0.309352518,0.088672644,0.041021091,0.554166667,0.78110599,0.572864322,0.437288136,0.332902392,0.754716981,0.059649611,0.62745098,Low
0.00590881,0.099874156,0.012172848,4.66E-05,0.208409506,0.110026042,0.550986842,0.424460432,0.039908157,0.023514816,0.3125,0.686635945,0.693467337,0.488135593,0.411118293,0.443396226,0.050750834,0.450980392,Low
8.82E-05,0.077107882,0.008263897,0.001397754,0.174893358,0.087239583,0.480263158,0.28057554,0,0.010552815,0.354166667,0.774193548,0.773869346,0.488135593,0.342598578,0.575471698,0,0.578431373,Low
0.002645736,0.083400069,0.009048519,0,0.33820841,0.076822917,0.583881579,0.388489209,0.00382681,0.005680343,0.291666667,0.852534563,0.608040201,0.345762712,0.2708468,0.311320755,0.015989989,0.352941176,Low
0,0.06486672,0.006468116,0,0.240706886,0.06640625,0.616776315,0.323741007,0,0.002845581,0.345833333,0.843317973,0.658291458,0.447457627,0.290885585,0.575471698,0,0.637254902,Low
0,0.072874957,0.007506413,0.000232959,0.48385131,0.064453125,0.506578948,0.352517986,0,0.006967887,0.383333333,0.831797235,0.665829146,0.566101695,0.387201034,0.566037736,0.000695217,0.68627451,Low
0.000440956,0.06383709,0.006221521,0.00489214,0.400975015,0.055338542,0.419407895,0.449640288,0,0.002679679,0.225,0.912442397,0.814070351,0.362711864,0.160310278,0.518867925,0.000695217,0.225490196,Low
0.006437957,0.063265073,0.006148368,0,0.452772699,0.052734375,0.103618421,0.316546763,0.005466871,0.001222626,0.383333333,0.739631337,0.685929648,0.423728814,0.261797026,0.330188679,0.004171301,0.578431373,Low
0,0.060862602,0.005847498,0,0.41377209,0.057942708,0.213815789,0.352517986,0,3.25E-05,0.2375,0.778801844,0.615577889,0.505084746,0.349709114,0.169811321,0,0.205882353,Low
0,0.067726805,0.006771346,0.00722173,0.36380256,0.057942708,0.273026316,0.363309353,0,0,0.079166667,0.81797235,0.603015075,0.552542373,0.321266968,0.273584906,0,0.323529412,Low
0.008907311,0.09289555,0.010653159,0.020966314,0.265082267,0.091145833,0.319078947,0.334532374,0.047015089,0.002156727,0.275,0.656682027,0.560301508,0.338983051,0.111182935,0.386792453,0.099416018,0.460784314,Low
0.01763824,0.120123556,0.015909536,0.008153567,0.358318099,0.120442708,0.374999999,0.14028777,0.043188279,0.00540985,0.5375,0.69124424,0.587939699,0.416949153,0.243697479,0.367924528,0.111929922,0.37254902,Low
0.01543346,0.116462647,0.015426964,0.028886922,0.252285192,0.135416667,0.378289473,0.23381295,0.001640061,0.003779682,0.2125,0.647465437,0.527638191,0.362711864,0.279896574,0.518867925,0.006256952,0.490196078,Low
0.037922215,0.136940853,0.019420866,0.008153567,0.18464351,0.119140625,0.409539473,0.348920863,0.010387054,0.019132837,0.008333333,0.564516129,0.512562815,0.322033898,0.158371041,0.509433962,0.004866518,0.558823529,Low
0.014110592,0.11451779,0.014619924,0.06206029,0.262644729,0.111979167,0.366776315,0.255395683,0.014213864,0.017621686,0.85,0.847926268,0.532663316,0.277966102,0.053005818,0.537735849,0,0.558823529,Low
0.081753241,0.156961446,0.024126238,0.043563342,0.346130408,0.1328125,0.419407895,0.374100719,0.047561776,0.06622378,0.820833333,0.585253456,0.469849247,0.457627119,0.457013575,0.471698113,0.086206897,0.529411765,Low
0.031748831,0.146779545,0.021589491,0.033872245,0.332723949,0.123697917,0.391447369,0.417266187,0.085829871,0.10574454,0.3,0.702764977,0.530150754,0.606779661,0.754363284,0.547169811,0.220661847,0.539215686,Low
0.01984302,0.100102963,0.012171668,0.08293342,0.279707495,0.09765625,0.365131579,0.431654676,0.096763612,0.067482472,0.3625,0.702764977,0.527638191,0.545762712,0.342598578,0.481132075,0.121384872,0.441176471,Low
0.101860834,0.097357282,0.011559309,0.028653963,0.388787325,0.096354167,0.356907895,0.45323741,0.034441286,0.067482472,0.154166667,0.820276498,0.43718593,0.491525424,0.30833872,0.433962264,0.027808676,0.5,Low
0.028221184,0.072074133,0.007775426,0.030750594,0.35709933,0.080729167,0.374999999,0.532374101,0.00382681,0.067482472,0.383333333,0.764976958,0.474874372,0.369491525,0.167420814,0.330188679,0.030589544,0.450980392,Low
0.030249581,0.081912825,0.009580646,0.052136234,0.441803778,0.098307292,0.46875,0.431654676,0.00382681,0.067482472,0.445833333,0.552995392,0.407035177,0.457627119,0.328377505,0.462264151,0.061179088,0.598039216,Low
0.060851927,0.204438851,0.043469232,0.0028421,0.48385131,0.260416667,0.532894736,0.460431655,0.00382681,0.067482472,0.416666667,0.705069124,0.429648242,0.427118644,0.28959276,0.547169811,0.085650723,0.549019608,Low
0.005379663,0.135911223,0.019654483,0,0.405850091,0.143880208,0.685855263,0.45323741,0.00382681,0.067482472,0.425,0.54608295,0.374371859,0.444067797,0.362637362,0.594339623,0.085650723,0.598039216,Low
0,0.144720284,0.021739336,0,0.393662401,0.160807292,0.605263157,0.464028777,0.00382681,0.067482472,0.504166667,0.612903226,0.148241207,0.559322034,0.414996768,0.773584906,0.085650723,0.676470588,Low
0,0.073446974,0.007589004,0,0.484460694,0.070963542,0.662828947,0.535971223,0.00382681,0.067482472,0.408333333,0.552995392,0.283919599,0.33220339,0.39948287,0.70754717,0.085650723,0.705882353,Low
0,0.096098845,0.011770508,0,0.57952468,0.111328125,0.682565789,0.582733813,0.00382681,0.067482472,0.495833333,0.626728111,0.33919598,0.538983051,0.416289593,0.650943396,0.085650723,0.745098039,Low
0,0.142203409,0.022216008,0,0.468007313,0.162760417,0.741776316,0.629496403,0.00382681,0.067482472,0.366666667,0.670506913,0.324120604,0.366101695,0.331609567,0.386792453,0.085650723,0.431372549,Low
0,0.082141631,0.008970647,0,0.514320536,0.085286458,0.796052632,0.575539568,0.00382681,0.067482472,0.1625,0.647465437,0.298994975,0.444067797,0.321266968,0.783018868,0.085650723,0.862745098,Low
0,0.083857682,0.00913937,0,0.546008531,0.076171875,0.672697369,0.856115108,0.00382681,0.067482472,0.4375,0.608294931,0.414572865,0.440677966,0.221719457,0.858490566,0.085650723,0.911764706,Low
0,0.117949891,0.015614565,0,0.575258988,0.124348958,0.485197368,0.395683453,0.00382681,0.067482472,0.441666667,0.677419355,0.379396985,0.430508475,0.343891403,0.443396226,0.085650723,0.264705882,Low
0,0.122869237,0.017063461,0,0.91102986,0.13671875,0.815789474,0.431654676,0.00382681,0.067482472,0.475,0.656682027,0.32914573,0.640677966,0.516483516,0.41509434,0.085650723,0.441176471,Low
0,0.123670061,0.016603307,0,0.472273004,0.102050781,0.819078947,0.611510791,0.00382681,0.067482472,0.416666667,0.601382489,0.391959799,0.515254237,0.457659987,0.849056604,0.085650723,0.81372549,Low
0,0.134824391,0.018833875,0,0.434491164,0.112630208,0.824013158,0.507194245,0.00382681,0.067482472,0.216666667,0.587557603,0.422110552,0.481355932,0.363930187,0.877358491,0.085650723,0.833333333,Low
0,0.152614117,0.026226429,0,0.622790981,0.213541667,0.761513158,0.420863309,0.00382681,0.067482472,0.3875,0.615207373,0.246231156,0.433898305,0.250808015,0.849056604,0.085650723,0.911764706,Low
0,0.088319414,0.009980626,0,0.404021938,0.093098958,0.636513157,0.5,0.00382681,0.067482472,0.533333333,0.580645161,0.432160804,0.589830508,0.435681965,0.79245283,0.085650723,0.803921569,Low
0,0.079853564,0.008893955,0,0.385740402,0.094401042,0.700657895,0.503597122,0.00382681,0.067482472,0.570833333,0.59907834,0.43718593,0.657627119,0.534583064,0.622641509,0.085650723,0.62745098,Low
0,0.10708157,0.014227024,0,0.459475929,0.131510417,0.648026315,0.323741007,0.00382681,0.067482472,0.5,0.71889401,0.444723618,0.644067797,0.612798966,0.669811321,0.085650723,0.735294118,Low
